X;Y;OBJECTID;created_date;created_user;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;fk_nomtech;last_edited_user;last_edited_date;villeca;nomfrancais;nomlatin;GlobalID;CreationDate;Creator;EditDate;Editor;feuillage;remarquable
1720143.8017;8296467.8191;3220;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{A1B2B2D4-5EFA-49A5-A099-0F205CEF4052};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720139.01;8296466.3643;3221;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;50;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{4C84C112-2399-4DD4-9327-F5A2810BD860};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720129.096;8296463.7191;3222;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{5D3AA861-9531-4368-8381-8B92E54DE361};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720124.3704;8296462.4296;3223;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{4664C918-967D-4340-AA5C-0995C446F7BD};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720119.4133;8296461.1069;3224;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{844A67E3-3E26-4ECD-8752-9DEEF25F10E1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720114.7538;8296459.8835;3225;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;40;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{2A97A022-4C93-410E-912A-2EA521313171};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720109.9621;8296458.5609;3226;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;40;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{1CDCDCEA-9977-4CF4-8B13-79C005B6699B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720105.1703;8296457.4696;3227;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;10;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;5;0,3;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{F0AA94E9-39AA-42FB-B958-17E2B5E75C70};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720100.3454;8296456.3123;3228;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;10;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;5;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{E2DD3EC0-942F-4BF0-957F-3246657C3CC7};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720095.3224;8296454.8574;3229;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{B5C9F8A1-5F15-4F7C-9DEE-6ECA64D64A75};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720090.4646;8296453.5018;3230;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{E303BD5E-980C-41E9-9D45-A1C98778DD01};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720085.6067;8296452.2783;3231;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{ECA9F888-F354-4045-B108-DEDD75B647F2};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720080.6828;8296450.8235;3232;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{E722B6D5-247F-4CF9-915F-1C98B7B75B05};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720075.9901;8296449.534;3233;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{13C46BF8-27B1-4F99-AB5F-66011FC7B434};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720071.2314;8296448.3106;3234;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{F57FAA9D-192A-462D-A396-2EA2F0A8065E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720066.3075;8296447.0871;3235;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{0BB9B21F-005F-48A6-A410-BA89BB090D18};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720061.7801;8296445.7976;3236;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Jeune;Rideau;Gazon;Alignement;Non;RAS;;10;0,5;0;;PLAACE;mickael.delaere;02/02/2017;Ville;PLAACE;PLAACE;{CD6B57D8-159E-4C95-B9C6-EF7319657BCF};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720183.6859;8296478.1071;3237;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;80;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{39CE03F4-35A1-46C6-84DD-C8CB9F0BC85E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720180.9147;8296481.5119;3238;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;80;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{59716218-D239-4569-B029-19C98095EE95};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720177.4032;8296484.7897;3239;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{525B22C6-C90E-4B1E-95A2-657A73DC365F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720174.0609;8296488.0887;3240;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{225F3E9F-077F-4E9E-A4B1-731532CBEF27};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720170.6129;8296491.4513;3241;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;70;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{D1888853-FF08-4F15-8575-00C77923C299};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720167.186;8296495.0041;3242;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;100;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{E0102865-9A7A-4F39-96F3-01EDF6808856};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720163.5688;8296498.5779;3243;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B9388B9A-4C0A-4737-82C6-50A8C402FFFA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720160.0939;8296502.1822;3244;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{EA21AE90-F8C0-488B-8EF4-28B23A86D3E0};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720156.4977;8296505.9889;3245;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{3B1457B7-8A8E-47C4-B457-FDD5C0619325};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720152.9545;8296509.5839;3246;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{8A0A2B09-D02C-441E-AB4F-185E6B9595C0};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720149.6227;8296512.9676;3247;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;80;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{6E7AA2B9-8411-4886-8DDA-1FB094F7513A};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720146.2911;8296516.5098;3248;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;80;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{EA00D06D-C850-4662-8087-AEE63C3F4D03};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720142.8007;8296520.1049;3249;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{936B1361-A533-4133-A47C-580B2381A91F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720139.6805;8296523.3828;3250;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{A6060EC7-36CD-4173-9676-91795D12BF0E};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720136.3488;8296526.8193;3251;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{72E2A605-4194-483E-99F9-7E89409AD73F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720132.3297;8296530.7316;3252;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B8733B6F-AD09-469E-A16E-4FED1EFD28CC};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720128.945;8296534.3796;3253;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;95;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{43AA65C0-A173-4CC8-BD98-768C3971E662};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720125.7125;8296537.5253;3254;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;100;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{863D8BEE-52E8-4375-8E29-0CD32B40D0AA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720122.2089;8296540.9948;3255;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;70;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{089CAB63-6EFF-423D-8D43-A397B7E66AA9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720118.9036;8296544.6956;3256;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;95;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{DB924877-3026-4520-AB51-74D41D7C56B1};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720115.1026;8296548.3304;3257;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;85;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B6637DA9-7876-4AB3-B328-A9C9877152A9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720111.4999;8296551.9651;3258;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;65;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{E3B38E63-AC46-48E0-BF36-023B882DDE92};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720108.219;8296555.5103;3259;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;70;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{66B7991A-9A9F-46BF-9EC6-731D101CA0CA};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720105.0458;8296559.8986;3260;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;70;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{F67D5B72-7FCD-4E4C-A56F-B29002D128E0};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720103.1153;8296564.2342;3261;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{8D59B640-A5D4-4A0E-A2BE-E69F2C342AC6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720100.7617;8296568.2789;3262;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;90;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{0361D8FF-FAC7-46D4-8C8A-CA2772D2D9F6};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720098.7782;8296572.5616;3263;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;80;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{50EF7DE4-4A59-4DC0-B14D-85DBF2C4A1B8};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720094.6531;8296577.4785;3264;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{6D1AEFED-A25F-4D8A-A7D5-C3D90D89B74B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1722297.591;8295143.4409;3265;02/02/2017;mickael.delaere;Orthophoto;Quartier Remicourt;Auberge de jeunesse;13;4;115;ESSOUCHE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;40;1;0;01/01/2019;BETPEN;mickael.delaere;02/02/2017;Ville;BETPEN;BETPEN;{32629424-CB55-42A9-B44C-9156CC6A7F4D};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720091.3479;8296580.6242;3266;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{FF9C4053-FF4D-4AFC-9A75-3E2342E06F3B};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720088.3863;8296584.378;3267;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{084374AB-8B90-4817-8A47-1D5E07C9E3AD};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720083.8648;8296588.7661;3268;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;95;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{A5FA656D-E7F2-4282-9261-577B61164418};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720079.3176;8296586.7561;3269;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;75;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B67DF732-7B1C-46C2-8B3E-1B9BA614ADAD};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720074.5591;8296584.4553;3270;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;60;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{B700476B-947A-453E-9703-69B8C3AB04B2};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720069.9856;8296582.3397;3271;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;3;2;55;EN PLACE;Adulte;Tête de chat;Gazon;Alignement;Non;RAS;;20;0,5;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{DD86DB26-A97D-4899-A00D-0F8D943BE753};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720134.5436;8296518.5428;3272;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;9;2;90;EN PLACE;Adulte;Semi libre;Gazon;Isolé;Non;RAS;;50;1;0;;SORAUC;mickael.delaere;02/02/2017;Ville;SORAUC;SORAUC;{A87C7393-7525-4AD6-B57C-A91BE1F06339};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720123.5712;8296522.1434;3273;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{A0939C96-4346-4EB8-927A-0D6ED14F0350};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720119.7705;8296523.1343;3274;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;10;2;105;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;TILCOR;mickael.delaere;02/02/2017;Ville;TILCOR;TILCOR;{F8CA9541-2A7B-4801-A0FF-E17A5DE8B2E9};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Feuillu;Non
1720115.6363;8296499.5971;3275;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;1;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{9B1CBBE0-0F90-49AE-87AF-BFBDF7131EB8};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720114.6786;8296495.2677;3276;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;3;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{173906B9-6A15-44C0-85C6-90D64D287F15};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720115.4723;8296490.6741;3277;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;100;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{8B92665A-14F4-4C16-A55D-26185BA35E1F};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720117.1253;8296487.1713;3278;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;12;2;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{A4F10042-3385-4111-AA30-3CDF7EB96DF4};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720119.2739;8296482.8423;3279;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;13;2;120;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{6E54697F-3EE7-45C6-B248-93DD4AFB0984};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720119.7044;8296477.6539;3280;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;11;2;100;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{FE273D26-91C7-43CD-8615-05F91C090EF3};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
1720125.3096;8296475.4207;3281;02/02/2017;mickael.delaere;Orthophoto;Quartier Saint-Jean;Stade Paul Debrésie;11;2;110;EN PLACE;Adulte;Semi libre;Gazon;Groupe;Non;RAS;;50;1;0;;PINNIGnig;mickael.delaere;02/02/2017;Ville;PINNIGnig;PINNIGnig;{5E58C377-4ADD-411A-820E-77E10D0CB519};15/01/2018;mickael.delaere;15/01/2018;mickael.delaere;Conifère;Non
